recordID,survivorShip,gender,productType,issueDate,matDate,birthDate,currentDate,baseFee,riderFee,rollUpRate,gbAmt,gmwbBalance,wbWithdrawalRate,withdrawal,FundValue1,FundValue2,FundValue3,FundValue4,FundValue5,FundValue6,FundValue7,FundValue8,FundValue9,FundValue10,FundNum1,FundNum2,FundNum3,FundNum4,FundNum5,FundNum6,FundNum7,FundNum8,FundNum9,FundNum10,FundFee1,FundFee2,FundFee3,FundFee4,FundFee5,FundFee6,FundFee7,FundFee8,FundFee9,FundFee10
161403,1,M,DBMB,1/11/2004,1/11/2024,1/02/1973,1/06/2014,0.02,0.0075,0,152272.5091,0,0,0,0,30585.88133,0,0,0,0,26153.85121,24862.54457,0,26574.13463,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161404,1,M,DBMB,1/01/2003,1/01/2021,1/04/1968,1/06/2014,0.02,0.0075,0,201987.5847,0,0,0,0,34711.64339,20394.73098,0,22507.0928,0,26064.20651,0,24310.29611,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161405,1,F,DBMB,1/06/2004,1/06/2030,1/02/1968,1/06/2014,0.02,0.0075,0,350738.6003,0,0,0,35245.805,32511.14634,21218.55038,17031.7665,30821.43213,34406.77512,27600.1073,25254.63756,24471.83096,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161406,1,F,DBMB,1/06/2004,1/06/2024,1/01/1962,1/06/2014,0.02,0.0075,0,295379.1342,0,0,0,0,0,74175.58779,0,107745.242,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161407,1,F,DBMB,1/06/2009,1/06/2024,1/05/1969,1/06/2014,0.02,0.0075,0,263034.1122,0,0,0,0,61067.45001,36956.37795,26428.24361,0,62195.49914,0,0,43285.74072,42449.87087,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161408,1,M,DBMB,1/05/2013,1/05/2042,1/08/1961,1/06/2014,0.02,0.0075,0,151382.4431,0,0,0,52329.60486,51410.60621,0,0,0,0,0,0,0,47642.23206,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161409,1,F,DBMB,1/02/2010,1/02/2033,1/04/1978,1/06/2014,0.02,0.0075,0,225251.1924,0,0,0,28766.00596,27711.84435,18251.16959,14540.95271,18086.80526,28415.40612,23008.61149,20704.14009,20816.8461,21105.63815,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161410,1,F,DBMB,1/03/2002,1/03/2030,1/01/1957,1/06/2014,0.02,0.0075,0,179212.2877,0,0,0,0,0,0,66447.25427,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161411,1,M,DBMB,1/10/2009,1/10/2038,1/01/1979,1/06/2014,0.02,0.0075,0,89812.01969,0,0,0,22723.98098,22754.92363,0,0,13517.59252,0,17302.27663,0,15531.01983,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161412,1,M,DBMB,1/10/2005,1/10/2026,1/06/1959,1/06/2014,0.02,0.0075,0,459743.8297,0,0,0,40891.43422,37698.45726,23106.13407,21903.02119,35422.56099,39861.41294,30999.45029,30805.289,27115.37609,32134.48527,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161413,1,M,DBMB,1/02/2003,1/02/2031,1/05/1960,1/06/2014,0.02,0.0075,0,282932.8641,0,0,0,29164.89054,31515.24865,18410.42073,9657.222223,19694.94565,30371.16597,23400.13075,17336.97987,0,21048.53056,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161414,1,M,DBMB,1/06/2010,1/06/2038,1/09/1967,1/06/2014,0.02,0.0075,0,451155.9263,0,0,0,103415.6868,0,68833.80411,47927.25085,0,100891.8091,84668.78761,0,0,73461.41336,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161415,1,F,DBMB,1/01/2007,1/01/2025,1/07/1973,1/06/2014,0.02,0.0075,0,403401.4653,0,0,0,57697.6666,0,30582.38263,37771.8952,0,56008.52151,0,0,36461.03755,47222.39647,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161416,1,F,DBMB,1/03/2001,1/03/2027,1/01/1950,1/06/2014,0.02,0.0075,0,314051.6009,0,0,0,25443.63258,28979.80364,14337.37464,12020.39435,25925.72113,27175.21893,19329.48007,0,18056.54647,21420.93748,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161417,1,F,DBMB,1/07/2004,1/07/2020,1/11/1979,1/06/2014,0.02,0.0075,0,167523.0956,0,0,0,16966.26082,0,10232.66518,7889.433725,14284.06814,16810.4734,13297.99241,11922.56351,11927.03045,13191.74807,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161418,1,M,DBMB,1/11/2010,1/11/2032,1/04/1959,1/06/2014,0.02,0.0075,0,497725.9869,0,0,0,0,140989.3513,105708.5709,0,102514.8443,149837.4342,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161419,1,F,DBMB,1/10/2007,1/10/2024,1/04/1973,1/06/2014,0.02,0.0075,0,252905.3249,0,0,0,0,0,0,0,68089.74878,0,0,61204.43198,0,59366.17797,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161420,1,M,DBMB,1/10/2011,1/10/2034,1/04/1979,1/06/2014,0.02,0.0075,0,185895.1557,0,0,0,0,99384.68326,0,0,0,0,90039.17894,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161421,1,M,DBMB,1/12/2006,1/12/2032,1/08/1969,1/06/2014,0.02,0.0075,0,375617.673,0,0,0,36210.45282,33120.36672,18990.23318,0,33875.95605,35150.4098,26425.30699,29875.37948,22713.15243,29424.87001,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161422,1,F,DBMB,1/07/2003,1/07/2025,1/07/1974,1/06/2014,0.02,0.0075,0,79251.61188,0,0,0,7722.7599,7516.145624,4940.264226,0,6048.429928,7708.170429,6236.491168,5057.036439,5691.006923,5850.863729,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161423,1,F,DBMB,1/11/2005,1/11/2023,1/06/1965,1/06/2014,0.02,0.0075,0,81017.16951,0,0,0,0,0,0,0,0,33341.85839,26231.51507,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161424,1,M,DBMB,1/02/2005,1/02/2031,1/03/1966,1/06/2014,0.02,0.0075,0,452405.8184,0,0,0,0,75532.77512,45679.75082,42417.94371,73413.96522,0,0,60694.76335,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161425,1,M,DBMB,1/10/2009,1/10/2035,1/01/1964,1/06/2014,0.02,0.0075,0,500174.9238,0,0,0,0,99478.50854,57074.8448,46844.44237,59095.33977,99714.84105,75640.97782,0,67897.51152,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161426,1,M,DBMB,1/02/2009,1/02/2024,1/10/1951,1/06/2014,0.02,0.0075,0,151457.981,0,0,0,0,0,0,19077.2047,0,0,44362.06609,0,40463.22418,35689.1567,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161427,1,F,DBMB,1/10/2006,1/10/2034,1/07/1959,1/06/2014,0.02,0.0075,0,339183.3548,0,0,0,60217.55065,0,0,37500.18963,0,0,44457.38515,48888.54975,38319.76215,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161428,1,M,DBMB,1/03/2012,1/03/2030,1/04/1950,1/06/2014,0.02,0.0075,0,477919.5355,0,0,0,56223.64706,54979.94908,47277.77919,36691.8975,42756.49264,55778.95209,51657.71919,45567.94708,49585.0982,47250.52019,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161429,1,M,DBMB,1/02/2007,1/02/2030,1/03/1954,1/06/2014,0.02,0.0075,0,91482.2183,0,0,0,0,0,0,0,36878.08626,38896.39972,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161430,1,M,DBMB,1/02/2010,1/02/2031,1/01/1968,1/06/2014,0.02,0.0075,0,304577.9186,0,0,0,53026.58686,51083.36985,33643.78187,0,0,52380.29926,42413.53971,0,38373.29032,38905.64287,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161431,1,F,DBMB,1/06/2009,1/06/2034,1/09/1965,1/06/2014,0.02,0.0075,0,238685.8329,0,0,0,42735.00434,41700.53587,25236.04251,0,22746.82739,0,32991.44257,28153.54891,29558.11293,28987.33061,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161432,1,F,DBMB,1/07/2009,1/07/2038,1/04/1977,1/06/2014,0.02,0.0075,0,459344.1294,0,0,0,0,106273.2898,64663.25252,0,63230.84897,109372.6309,85044.0685,75437.68322,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161433,1,F,DBMB,1/04/2009,1/04/2025,1/05/1963,1/06/2014,0.02,0.0075,0,130360.6433,0,0,0,0,0,0,0,0,33846.85355,26977.76851,21920.57028,24264.49878,22877.14477,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161434,1,F,DBMB,1/05/2000,1/05/2026,1/12/1969,1/06/2014,0.02,0.0075,0,433975.4875,0,0,0,0,0,0,0,0,0,180085.0053,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161435,1,M,DBMB,1/03/2008,1/03/2023,1/01/1970,1/06/2014,0.02,0.0075,0,230480.7692,0,0,0,0,116072.6223,0,0,0,0,83779.69132,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161436,1,F,DBMB,1/04/2012,1/04/2030,1/04/1964,1/06/2014,0.02,0.0075,0,277431.356,0,0,0,0,0,0,0,0,0,0,0,0,280548.4125,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161437,1,M,DBMB,1/03/2003,1/03/2028,1/11/1957,1/06/2014,0.02,0.0075,0,121507.0884,0,0,0,30571.34579,0,0,10273.83398,0,0,24964.9766,18307.71548,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161438,1,F,DBMB,1/08/2000,1/08/2017,1/07/1960,1/06/2014,0.02,0.0075,0,464007.1434,0,0,0,28142.98687,34626.68402,0,18160.12092,39412.53578,31038.79476,21552.12273,23732.6683,20677.08048,27481.19363,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161439,1,F,DBMB,1/09/2001,1/09/2028,1/01/1967,1/06/2014,0.02,0.0075,0,289394.3969,0,0,0,0,35425.5899,18806.95085,12740.78877,27265.27765,32973.2917,0,20643.50341,23159.34741,24894.79935,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161440,1,F,DBMB,1/12/2011,1/12/2026,1/02/1978,1/06/2014,0.02,0.0075,0,113061.2709,0,0,0,14027.79373,13643.22701,11478.62661,8059.576894,9584.965079,13888.30258,12717.11036,10673.35005,12120.80891,11183.7026,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161441,1,F,DBMB,1/09/2008,1/09/2031,1/07/1956,1/06/2014,0.02,0.0075,0,135730.5591,0,0,0,0,20951.03643,14138.66446,12337.2303,0,22291.16585,0,17256.28678,16049.58046,17378.221,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161442,1,F,DBMB,1/02/2007,1/02/2023,1/06/1971,1/06/2014,0.02,0.0075,0,283631.2313,0,0,0,0,0,0,0,114336.7226,120594.2964,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161443,1,F,DBMB,1/03/2003,1/03/2030,1/04/1969,1/06/2014,0.02,0.0075,0,303414.5433,0,0,0,0,51105.51223,0,15905.7633,32130.91244,49272.58713,0,28343.67282,36560.09766,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161444,1,F,DBMB,1/09/2011,1/09/2028,1/03/1969,1/06/2014,0.02,0.0075,0,115278.6841,0,0,0,0,20567.16952,0,0,12716.78218,20589.08877,17854.53195,14791.56754,16869.99371,15550.5805,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161445,1,M,DBMB,1/07/2010,1/07/2039,1/07/1952,1/06/2014,0.02,0.0075,0,371366.8465,0,0,0,0,0,0,52102.15635,65481.30908,103089.4319,85534.75407,74871.88246,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161446,1,F,DBMB,1/02/2001,1/02/2017,1/10/1953,1/06/2014,0.02,0.0075,0,367932.5821,0,0,0,0,0,0,31698.51532,68574.65037,0,47343.32269,0,44324.11284,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161447,1,M,DBMB,1/05/2001,1/05/2019,1/10/1953,1/06/2014,0.02,0.0075,0,163482.8561,0,0,0,0,124442.135,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161448,1,M,DBMB,1/11/2005,1/11/2024,1/12/1958,1/06/2014,0.02,0.0075,0,399270.9298,0,0,0,50309.08799,0,28867.90165,27920.08588,44874.22158,0,0,38573.32405,33620.34879,40089.36937,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161449,1,F,DBMB,1/09/2000,1/09/2021,1/12/1952,1/06/2014,0.02,0.0075,0,159461.6982,0,0,0,15373.38717,18507.94639,8783.298325,9335.260578,0,0,11767.18877,12569.37732,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161450,1,M,DBMB,1/12/2004,1/12/2033,1/07/1953,1/06/2014,0.02,0.0075,0,489662.0177,0,0,0,206089.823,0,0,0,0,0,157091.414,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161451,1,M,DBMB,1/11/2004,1/11/2025,1/08/1967,1/06/2014,0.02,0.0075,0,178703.4754,0,0,0,17301.44202,15480.39574,9946.206306,0,15309.57327,16675.91139,13237.2176,12583.65011,11522.42344,13449.93515,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161452,1,M,DBMB,1/08/2003,1/08/2021,1/11/1959,1/06/2014,0.02,0.0075,0,88392.18828,0,0,0,9043.145918,8590.331076,0,3741.568617,7188.535073,8938.181915,7300.415982,6002.112362,6612.40001,6873.628505,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161453,1,F,DBMB,1/07/2000,1/07/2020,1/10/1971,1/06/2014,0.02,0.0075,0,62186.02745,0,0,0,0,0,9722.4564,0,0,0,0,0,12742.38688,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161454,1,F,DBMB,1/10/2004,1/10/2028,1/02/1952,1/06/2014,0.02,0.0075,0,54442.67884,0,0,0,0,7595.498181,0,3863.938015,6958.291227,7979.072399,6299.812545,0,5579.409443,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161455,1,M,DBMB,1/07/2009,1/07/2028,1/08/1955,1/06/2014,0.02,0.0075,0,299419.3963,0,0,0,60993.53661,58485.65738,0,27521.4025,34797.9984,60191.32586,0,41515.81741,0,42227.57658,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161456,1,F,DBMB,1/04/2003,1/04/2030,1/06/1963,1/06/2014,0.02,0.0075,0,170362.6242,0,0,0,18813.4903,0,12198.71543,6849.503265,13764.90511,19510.36897,0,11718.38771,14402.46251,14094.78315,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161457,1,F,DBMB,1/04/2013,1/04/2040,1/02/1972,1/06/2014,0.02,0.0075,0,501963.6757,0,0,0,61662.52824,61521.95177,54181.48934,47061.16593,0,61649.82618,57847.13247,53958.52513,56357.62049,55074.76396,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161458,1,M,DBMB,1/06/2002,1/06/2031,1/11/1951,1/06/2014,0.02,0.0075,0,439922.9783,0,0,0,0,66287.26978,39058.39701,27087.99772,0,68041.63855,0,0,46556.44622,51125.01444,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161459,1,M,DBMB,1/04/2004,1/04/2022,1/02/1958,1/06/2014,0.02,0.0075,0,195820.3211,0,0,0,159813.3786,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161460,1,F,DBMB,1/03/2013,1/03/2032,1/06/1968,1/06/2014,0.02,0.0075,0,319646.9418,0,0,0,35928.12877,34988.13297,32379.52794,27029.37326,29672.23289,35576.3992,34138.34014,31214.72125,33191.69676,31909.09204,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161461,1,M,DBMB,1/02/2007,1/02/2035,1/07/1964,1/06/2014,0.02,0.0075,0,316356.4128,0,0,0,0,0,0,44380.81821,63764.40852,67254.19276,0,57165.92215,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161462,1,F,DBMB,1/08/2009,1/08/2028,1/04/1950,1/06/2014,0.02,0.0075,0,419447.1387,0,0,0,59758.06779,57749.70882,34370.46349,27756.41287,35162.07765,59156.13064,45526.07153,41265.19153,40456.54576,41809.22545,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161463,1,F,DBMB,1/12/2007,1/12/2034,1/08/1972,1/06/2014,0.02,0.0075,0,149336.9006,0,0,0,0,0,23047.55485,29360.18458,39995.04228,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161464,1,M,DBMB,1/02/2004,1/02/2026,1/01/1960,1/06/2014,0.02,0.0075,0,73611.23036,0,0,0,0,7618.451077,4876.706458,3848.254569,7289.818351,8037.561436,6387.524144,5795.401154,0,6406.973701,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161465,1,F,DBMB,1/01/2003,1/01/2027,1/05/1975,1/06/2014,0.02,0.0075,0,322589.8364,0,0,0,0,0,0,0,0,0,205547.2719,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161466,1,F,DBMB,1/08/2009,1/08/2031,1/11/1958,1/06/2014,0.02,0.0075,0,386381.0772,0,0,0,55047.19063,53197.15559,31660.95434,25568.30578,32390.16358,54492.70569,41937.13804,38012.15381,37267.2556,38513.30019,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161467,1,M,DBMB,1/12/2000,1/12/2029,1/03/1959,1/06/2014,0.02,0.0075,0,238583.0512,0,0,0,18939.61584,22732.96435,10345.5805,10358.93905,0,20660.3601,0,14678.79523,13364.22243,17018.91862,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161468,1,M,DBMB,1/11/2007,1/11/2025,1/03/1970,1/06/2014,0.02,0.0075,0,451454.449,0,0,0,199319.6105,0,0,0,0,0,0,0,0,163912.8217,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161469,1,F,DBMB,1/08/2009,1/08/2037,1/11/1955,1/06/2014,0.02,0.0075,0,273255.9216,0,0,0,0,115227.6468,0,0,0,0,90837.89678,0,0,83421.69614,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161470,1,M,DBMB,1/06/2012,1/06/2033,1/07/1959,1/06/2014,0.02,0.0075,0,227367.0986,0,0,0,54151.29912,0,48499.06898,0,0,53972.88561,0,43089.74006,0,45431.66066,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161471,1,M,DBMB,1/05/2012,1/05/2028,1/03/1962,1/06/2014,0.02,0.0075,0,459015.889,0,0,0,66983.31783,66682.50126,0,40364.39728,47188.21734,66929.2848,0,52130.68898,63094.71435,55642.76721,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161472,1,F,DBMB,1/05/2007,1/05/2032,1/03/1954,1/06/2014,0.02,0.0075,0,425700.0091,0,0,0,43427.92179,40258.07396,0,30508.67741,42470.52277,42378.76924,0,37426.64328,27425.7657,36351.38651,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161473,1,F,DBMB,1/06/2012,1/06/2030,1/12/1952,1/06/2014,0.02,0.0075,0,330401.3888,0,0,0,0,0,353588.6117,0,0,0,0,0,0,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161474,1,M,DBMB,1/11/2003,1/11/2029,1/10/1972,1/06/2014,0.02,0.0075,0,214647.84,0,0,0,19265.08062,17591.60535,11697.30684,8384.578758,15940.10209,18739.59935,15153.13245,13105.40405,13423.33613,14629.12355,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161475,1,F,DBMB,1/01/2010,1/01/2032,1/11/1953,1/06/2014,0.02,0.0075,0,323684.4175,0,0,0,0,0,0,0,66373.83102,0,84960.52055,76790.01996,0,78184.72305,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161476,1,F,DBMB,1/03/2000,1/03/2023,1/01/1955,1/06/2014,0.02,0.0075,0,144469.8497,0,0,0,10930.32039,0,0,7034.021588,15676.47579,11944.63548,7937.114469,9210.122669,7399.603849,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161477,1,F,DBMB,1/01/2009,1/01/2032,1/11/1975,1/06/2014,0.02,0.0075,0,446756.9932,0,0,0,0,0,0,84333.6016,0,0,175822.5805,0,0,147744.1628,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161478,1,F,DBMB,1/10/2004,1/10/2027,1/12/1950,1/06/2014,0.02,0.0075,0,372456.6497,0,0,0,156417.5971,0,0,0,0,0,0,0,107244.2664,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161479,1,F,DBMB,1/07/2007,1/07/2022,1/02/1975,1/06/2014,0.02,0.0075,0,65283.18361,0,0,0,7246.204616,0,3708.802855,0,6652.261217,7187.15199,5222.722168,6094.576139,4539.696522,5943.937681,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161480,1,M,DBMB,1/04/2009,1/04/2024,1/11/1968,1/06/2014,0.02,0.0075,0,286486.966,0,0,0,75620.26843,0,0,0,38380.45274,74730.26918,0,48398.29838,53573.44436,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161481,1,F,DBMB,1/03/2007,1/03/2035,1/02/1967,1/06/2014,0.02,0.0075,0,392443.5429,0,0,0,68591.28993,0,35127.53173,0,63067.24826,66353.00047,0,0,42203.32477,0,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
161482,1,M,DBMB,1/08/2001,1/08/2026,1/10/1962,1/06/2014,0.02,0.0075,0,58680.13387,0,0,0,4571.67821,4940.620804,2721.443937,2093.480334,4429.71748,4777.450337,3567.952651,3229.328205,3314.877717,3781.321307,1,2,3,4,5,6,7,8,9,10,0.003,0.005,0.006,0.008,0.001,0.0038,0.0045,0.0055,0.0057,0.0046
